occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,hot_water_clothes_washer,clothes_washer,clothes_dryer,cooking_range,hot_water_fixtures
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.564,0.0166,0.351,0.0509,0,0,0,0,0,0,0
0.939,0.564,0.0167,0.386,0.0513,0,0,0,0,0,0,0
0.667,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.667,0.568,0.0223,0.36,0.0944,0,0,0,0,0,0,0.589
0.356,0.565,0.0172,0.412,0.0576,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.333,0.592,0.0571,0.29,0.169,0,0,0,0,0,0,0.597
0.333,0.593,0.0644,0.281,0.175,0,0,0,0,0,0,0.311
0.333,0.593,0.0696,0.281,0.177,0,0,0,0,0,0,0.393
0.333,0.598,0.0746,0.281,0.193,0,0,0,0,0,0,0.79
0.333,0.61,0.086,0.281,0.233,0,0,0,0,0,0,0.158
0.872,0.727,0.249,0.0538,0.692,0,0,0,0,0,0,0.489
0.689,0.714,0.251,0.131,0.655,0,0,0,0,0,0,0
0.583,0.692,0.3,0.175,0.571,0,0,0,0,0,0.683,0
0.667,0.696,0.437,0.14,0.56,0.569,0.517,0,0,0,0.4,0.18
0.667,0.666,0.478,0.14,0.439,0,0,0,0,0,0,0.545
0.811,0.625,0.385,0.14,0.358,0,0,0,0,0,0,0
1,0.578,0.124,0.271,0.171,0,0,0,0,0,0,0.433
1,0.566,0.0537,0.306,0.0961,0,0,0,0,0,0,0.233
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.586,0.0384,0.297,0.167,0,0,0,0,0,0,0.172
0.894,0.611,0.0809,0.185,0.281,0,0,0,0,0,0,0.456
0.561,0.584,0.0543,0.325,0.146,0,0,0,0,0,0,0.198
0.356,0.567,0.0231,0.412,0.0599,0,0,0,0,0,0,0
0.939,0.617,0.155,0.166,0.286,0,0,0,0,0,0,0.0902
0.456,0.599,0.113,0.255,0.2,0,0,0,0,0,0,0
0.439,0.602,0.144,0.236,0.213,0,0,0,0,0,0,0.0451
0.667,0.622,0.238,0.14,0.308,0,0,0,0,0,0,0.135
0.667,0.639,0.263,0.14,0.358,0,0,0,0,0,0,0.135
0.667,0.624,0.171,0.255,0.283,0,0,0,0,0,0,0.226
0.939,0.746,0.375,0.0515,0.772,0,0,0,0,0,0.267,0.226
1,0.787,0.488,0,0.967,0.421,0.317,0,0,0,0.267,0.0451
1,0.777,0.631,0,0.915,0.319,0.467,0,0,0,0,0.135
1,0.749,0.754,0,0.74,0,0,0,0,0,0,0.271
1,0.68,0.653,0.0444,0.517,0,0,0,0,0,0,0.18
1,0.609,0.34,0.14,0.343,0,0,0,0,0,0,0
1,0.575,0.154,0.185,0.193,0,0,0,0,0,0,0
1,0.565,0.0374,0.351,0.0715,0,0,0,0,0,0,0
1,0.563,0.0271,0.325,0.0598,0,0,0,0,0,0,0.116
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
0.728,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
0.667,0.574,0.0316,0.377,0.0946,0,0,0,0,0,0,0.0902
0.667,0.593,0.0722,0.281,0.19,0,0,0,0,0,0,0.135
0.667,0.617,0.141,0.166,0.297,0,0,0.326,0.246,0.0833,0,0.226
0.667,0.622,0.167,0.14,0.311,0,0,0.876,0,0.683,0,0
0.667,0.622,0.18,0.14,0.302,0,0,0.405,0,0,0,0.0451
0.772,0.622,0.208,0.14,0.298,0,0,0,0,0,0,0.271
1,0.622,0.238,0.14,0.308,0,0,0,0,0,0,0.0451
1,0.639,0.263,0.14,0.358,0,0,0,0,0,0,0.18
1,0.668,0.278,0.14,0.456,0,0,0,0,0,0,0.42
1,0.699,0.288,0.14,0.583,0,0,0,0,0,0,0.358
0.978,0.713,0.331,0.14,0.662,0,0,0,0,0,0,0.139
0.667,0.706,0.427,0.14,0.627,0,0,0,0,0,0,0.0451
0.939,0.736,0.715,0.0257,0.689,0,0,0,0,0,0.267,0.18
1,0.693,0.726,0,0.569,0,0,0,0,0,0,0.14
1,0.625,0.454,0.0444,0.444,0,0,0,0,0,0,0.126
1,0.576,0.169,0.15,0.21,0,0,0,0,0,0,0.0451
1,0.563,0.0469,0.281,0.0843,0,0,0,0,0,0,0
1,0.565,0.0175,0.412,0.0526,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.564,0.0171,0.36,0.0516,0,0,0,0,0,0,0.0451
1,0.563,0.0173,0.342,0.0518,0,0,0,0,0,0,0.0902
1,0.567,0.0256,0.29,0.111,0,0,0,0,0,0,0.338
0.772,0.581,0.0368,0.246,0.19,0,0,0,0,0,0,0.118
0.522,0.578,0.0283,0.342,0.125,0,0,0,0,0,0,0.0451
0.333,0.577,0.0307,0.36,0.111,0,0,0,0,0,0,0
0.333,0.593,0.0515,0.281,0.188,0,0,0,0,0,0,0.135
0.333,0.593,0.0562,0.281,0.183,0,0,0,0,0,0,0.0451
0.333,0.593,0.06,0.281,0.178,0,0,0,0,0,0,0
0.333,0.593,0.0644,0.281,0.175,0,0,0,0,0,0,0.316
0.561,0.593,0.0696,0.281,0.177,0,0,0,0,0,0,0.541
0.667,0.598,0.0746,0.281,0.193,0,0,0,0,0,0.533,0.0451
0.811,0.677,0.186,0.0889,0.497,0,0,0,0,0,0,0.406
1,0.748,0.279,0,0.774,0,0,0,0,0,0.183,0.912
0.689,0.714,0.251,0.131,0.655,0,0,0,0,0,0.0833,0
0.728,0.722,0.383,0.115,0.694,0,0,0,0,0,0.267,0.0451
1,0.761,0.647,0,0.815,0,0,0,0,0,0,0
1,0.7,0.612,0.0608,0.562,0,0,0,0,0,0,0.0644
1,0.621,0.361,0.166,0.332,0,0,0,0,0,0,0.274
1,0.575,0.0917,0.342,0.131,0,0,0,0,0,0,0
1,0.565,0.0185,0.405,0.0539,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.564,0.0191,0.36,0.0652,0,0,0,0,0,0,0.0611
0.939,0.565,0.0235,0.306,0.0947,0,0,0,0,0,0,0.215
0.606,0.571,0.0216,0.386,0.0838,0,0,0,0,0,0,0.0195
0.333,0.577,0.0281,0.36,0.111,0.358,0.433,0,0,0,0,0
0.333,0.593,0.0461,0.281,0.19,0.415,0.0833,0,0,0,0,0.18
0.333,0.593,0.0515,0.281,0.188,0.415,0.433,0,0,0,0,0.0451
0.333,0.593,0.0562,0.281,0.183,0.197,0.0833,0,0,0,0,0.0451
0.333,0.593,0.06,0.281,0.178,0,0,0,0,0,0,0.0902
0.333,0.593,0.0644,0.281,0.175,0,0,0,0,0,0,0.0902
0.417,0.601,0.0834,0.246,0.21,0,0,0,0,0,0,0.18
0.333,0.598,0.0746,0.281,0.193,0,0,0,0,0,0,0.226
0.333,0.61,0.086,0.281,0.233,0,0,0,0,0,0,0.135
0.394,0.639,0.122,0.255,0.343,0.421,0.433,0,0,0,0,0.0902
0.833,0.744,0.294,0.0702,0.775,0.126,0.0833,0,0,0,0,0.414
0.894,0.759,0.45,0.0444,0.85,0,0,0,0,0,0,0.338
1,0.761,0.647,0,0.815,0,0,0,0,0,0,0.421
1,0.709,0.668,0.0257,0.603,0,0,0,0,0,0,0.223
1,0.625,0.385,0.14,0.358,0,0,0,0,0,0,0
1,0.576,0.101,0.332,0.141,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.564,0.0171,0.36,0.0516,0,0,0,0,0,0,0
1,0.562,0.0202,0.281,0.0661,0,0,0,0,0,0,0.18
1,0.574,0.0381,0.159,0.2,0,0,0,0,0,0,0.536
0.939,0.604,0.0636,0.0257,0.368,0,0,0.219,0.246,0.45,0,0.457
0.439,0.598,0.0468,0.236,0.227,0,0,0.255,0,0.317,0,0.344
0.333,0.593,0.0461,0.281,0.19,0,0,0.615,0,0,0,0.271
0.333,0.593,0.0515,0.281,0.188,0,0,0.735,0,0,0,0.18
0.333,0.593,0.0562,0.281,0.183,0,0,0.419,0,0,0,0.0451
0.333,0.593,0.06,0.281,0.178,0,0,0.00917,0,0,0,0.135
0.333,0.593,0.0644,0.281,0.175,0,0,0,0,0,0,0.0451
0.333,0.593,0.0696,0.281,0.177,0,0,0,0,0,0,0.0451
0.333,0.598,0.0746,0.281,0.193,0,0,0,0,0,0,0.0451
0.333,0.61,0.086,0.281,0.233,0,0,0,0,0,0,0
0.644,0.683,0.186,0.15,0.519,0.578,0.517,0,0,0,0.267,0.0902
0.667,0.709,0.244,0.14,0.636,0,0,0,0,0,0,0.316
0.728,0.723,0.369,0.115,0.701,0,0,0,0,0,0,0.176
1,0.761,0.647,0,0.815,0.651,0.517,0,0,0,0,0.18
1,0.717,0.709,0,0.633,0.773,0,0,0,0,0,0
1,0.635,0.43,0.147,0.363,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.856,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.667,0.564,0.0191,0.36,0.0652,0,0,0,0,0,0,0.18
0.356,0.565,0.0167,0.412,0.0531,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.333,0.592,0.0443,0.29,0.18,0,0,0,0,0,0,0.0902
0.333,0.593,0.0515,0.281,0.188,0,0,0,0,0,0,0
0.333,0.593,0.0562,0.281,0.183,0,0,0,0,0,0.267,0.0451
0.333,0.593,0.06,0.281,0.178,0,0,0,0,0,0,0.226
0.333,0.593,0.0644,0.281,0.175,0,0,0,0,0,0,0.361
0.333,0.593,0.0696,0.281,0.177,0,0,0,0,0,0,0.0451
0.0222,0.567,0.0199,0.412,0.0596,0,0,0,0,0,0,0
0.372,0.598,0.0651,0.335,0.182,0,0,0,0,0,0,0.226
0.667,0.687,0.191,0.14,0.533,0,0,0,0,0,0,0.0902
0.978,0.776,0.352,0.00936,0.91,0,0,0,0,0,0.267,0.0902
1,0.783,0.492,0,0.948,0,0,0,0,0,0,0.0451
1,0.761,0.647,0,0.815,0.78,0.933,0,0,0,0,0
1,0.717,0.709,0,0.633,0.661,0.117,0,0,0,0,0
1,0.647,0.512,0.0608,0.45,0,0,0,0,0,0,0.143
1,0.588,0.214,0.14,0.271,0,0,0,0,0,0,0
1,0.566,0.0569,0.288,0.102,0,0,0,0,0,0,0
1,0.565,0.0175,0.412,0.0526,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.856,0.567,0.0256,0.29,0.111,0,0,0,0,0,0,0.595
0.667,0.59,0.0425,0.22,0.222,0,0,0,0,0,0,0.421
0.606,0.611,0.0589,0.166,0.294,0,0,0,0,0,0,0.596
0.333,0.593,0.0461,0.281,0.19,0,0,0,0,0,0,0.0451
0.333,0.593,0.0515,0.281,0.188,0,0,0,0,0,0,0.541
0.333,0.593,0.0562,0.281,0.183,0.618,0.25,0,0,0,0,0.0902
0.106,0.574,0.0297,0.377,0.0918,0,0,0,0,0,0,0.313
0,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.0611,0.57,0.0264,0.395,0.0747,0,0,0,0,0,0,0
0.644,0.629,0.129,0.15,0.327,0,0,0,0,0,0,0.226
0.583,0.646,0.14,0.175,0.375,0,0,0,0,0,0,0.226
0.978,0.744,0.274,0.00936,0.76,0,0,0,0,0,0.433,0.0451
1,0.781,0.359,0,0.929,0,0,0,0,0,0.1,0.271
1,0.783,0.492,0,0.948,0,0,0,0,0,0,0
0.856,0.735,0.545,0.0608,0.721,0,0,0,0,0,0,0.226
0.978,0.713,0.693,0.00936,0.618,0,0,0,0,0,0,0.0902
1,0.647,0.512,0.0608,0.45,0,0,0,0,0,0,0.361
1,0.587,0.191,0.201,0.242,0,0,0,0,0,0,0.0961
1,0.566,0.0501,0.325,0.0927,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.59,0.0286,0.377,0.0938,0,0,0,0,0,0,0.0902
1,0.673,0.0759,0.236,0.235,0,0,0,0,0,0,0.457
0.833,0.694,0.116,0.211,0.27,0,0,0,0,0,0,0.307
0.978,0.801,0.243,0.0351,0.454,0,0,0,0,0,0,0.252
0.478,0.688,0.154,0.22,0.254,0,0,0,0,0,0,0
0.333,0.651,0.123,0.281,0.187,0,0,0,0,0,0.267,0.18
0.333,0.651,0.135,0.281,0.183,0,0,0,0,0,0,0.135
0.333,0.651,0.156,0.281,0.185,0,0,0,0,0,0,0
0.333,0.655,0.174,0.281,0.202,0,0,0,0,0,0,0.18
0.333,0.67,0.188,0.281,0.246,0,0,0,0,0,0,0.226
0.711,0.836,0.398,0.122,0.622,0,0,0,0,0,0,0.0902
1,0.985,0.595,0,0.986,0,0,0,0,0,0,0.0451
1,0.993,0.729,0,0.981,0,0,0,0,0,0,0.0902
1,0.927,0.814,0.0444,0.751,0,0,0,0,0,0,0
1,0.798,0.673,0.14,0.433,0,0,0,0,0,0,0
1,0.746,0.563,0.14,0.356,0,0,0,0,0,0,0
1,0.698,0.336,0.14,0.288,0,0,0,0,0,0,0
1,0.667,0.155,0.14,0.161,0,0,0,0,0,0,0
1,0.658,0.0714,0.14,0.0911,0,0,0,0,0,0,0.0451
1,0.605,0.03,0.299,0.0583,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.592,0.0364,0.377,0.0966,0,0,0,0,0,0,0
1,0.678,0.106,0.236,0.243,0,0,0,0,0,0,0.18
1,0.737,0.182,0.14,0.344,0,0,0,0,0,0,0
1,0.737,0.21,0.14,0.334,0,0,0,0,0,0,0.0902
0.728,0.737,0.228,0.14,0.322,0,0,0,0,0,0,0.135
0.667,0.737,0.252,0.14,0.315,0,0,0,0,0,0,0.0451
0.667,0.737,0.293,0.14,0.319,0,0,0,0,0,0,0.527
0.667,0.745,0.33,0.14,0.352,0,0,0,0,0,0,0.611
0.856,0.837,0.454,0.0608,0.56,0,0,0,0,0,0,0.607
1,0.895,0.493,0.0444,0.731,0,0,0,0,0,0,0.522
1,0.845,0.403,0.14,0.674,0,0,0,0,0,0,0.388
1,0.85,0.492,0.14,0.671,0,0,0,0,0,0,0.241
1,0.833,0.62,0.14,0.561,0,0,0,0,0,0,0
1,0.83,0.771,0.0959,0.482,0,0,0,0,0,0,0
1,0.814,0.774,0.0444,0.463,0,0,0,0,0,0,0
1,0.698,0.336,0.14,0.288,0,0,0,0,0,0.317,0
1,0.611,0.0911,0.299,0.11,0,0,0,0,0,0.233,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.978,0.67,0.0533,0.201,0.231,0,0,0,0,0,0,0.85
0.394,0.579,0.0217,0.395,0.0757,0,0,0,0,0,0,0.201
0.333,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.228,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.189,0.618,0.0617,0.342,0.141,0,0,0,0,0,0,0.24
0.606,0.757,0.184,0.166,0.408,0,0,0,0,0,0,0.271
0.5,0.75,0.186,0.211,0.433,0,0,0,0,0,0.0667,0.0902
0.939,0.96,0.433,0.0257,0.93,0,0,0,0,0,0.483,0.544
1,0.993,0.625,0,0.981,0,0,0,0,0,0,0.424
0.728,0.858,0.608,0.115,0.612,0,0,0,0,0,0,0.0451
0.667,0.798,0.634,0.14,0.433,0,0,0,0,0,0,0.135
0.939,0.723,0.479,0.185,0.311,0,0,0,0,0,0.817,0.0451
1,0.631,0.161,0.281,0.169,0.459,0.267,0,0,0,0.583,0.0902
1,0.616,0.0753,0.281,0.106,0.871,0,0,0,0,0,0.18
1,0.597,0.0348,0.325,0.0683,0.44,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.591,0.0171,0.342,0.0509,0,0,0,0,0,0.267,0
1,0.597,0.0168,0.325,0.0509,0,0,0,0,0,0,0
1,0.591,0.0206,0.342,0.0622,0,0,0,0,0,0,0.353
0.728,0.573,0.0182,0.395,0.0572,0,0,0,0,0,0,0
0.667,0.59,0.0257,0.377,0.0938,0,0,0,0,0,0,0.0451
0.667,0.713,0.0754,0.166,0.302,0,0,0,0,0,0.267,0.226
0.478,0.688,0.0729,0.22,0.259,0,0,0,0,0,0,0.0902
0.333,0.651,0.0639,0.281,0.197,0,0,0,0,0,0,0.0902
0.333,0.651,0.07,0.281,0.192,0,0,0,0,0,0,0.0902
0.333,0.651,0.0754,0.281,0.187,0,0,0,0,0,0,0.0451
0.356,0.656,0.0853,0.271,0.192,0,0,0,0,0,0.55,0.406
0.394,0.666,0.101,0.255,0.209,0,0,0,0,0,0,0.18
0.333,0.655,0.0941,0.281,0.202,0,0,0,0,0,0,0.135
0.439,0.708,0.141,0.236,0.321,0,0,0,0,0,0,0.226
0.667,0.814,0.245,0.14,0.569,0,0,0,0,0,0,0
0.667,0.845,0.31,0.14,0.674,0,0,0,0,0,0,0
0.667,0.85,0.422,0.14,0.671,0.506,0.317,0,0,0,0,0.22
0.772,0.872,0.661,0.0959,0.627,0.574,1,0,0,0,0,0.0902
1,0.884,0.849,0.0444,0.574,0.548,0.317,0,0,0,0,0
1,0.746,0.535,0.14,0.356,0,0,0,0,0,0,0.135
1,0.628,0.17,0.299,0.174,0,0,0,0,0,0,0.132
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.603,0.0178,0.306,0.0509,0,0,0,0,0,0,0.135
1,0.597,0.0168,0.325,0.0509,0,0,0,0,0,0,0.18
0.894,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.667,0.584,0.0226,0.377,0.0837,0,0,0,0,0,0,0.112
0.667,0.631,0.0395,0.281,0.164,0,0,0,0,0,0,0.157
0.667,0.646,0.0486,0.281,0.189,0.483,0.533,0,0,0,0,0.251
0.667,0.721,0.0898,0.166,0.315,0.476,0,0,0,0,0,0.226
0.561,0.709,0.0951,0.185,0.298,0,0,0,0,0,0.267,0.298
0.333,0.651,0.07,0.281,0.192,0,0,0,0,0,0,0.0451
0.228,0.624,0.0559,0.325,0.145,0,0,0,0,0,0,0.226
0,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.272,0.635,0.0751,0.306,0.161,0,0,0,0,0,0,0
0.333,0.655,0.0941,0.281,0.202,0,0,0,0,0,0,0.18
0.544,0.74,0.17,0.192,0.381,0.344,0.317,0,0,0,0,0.135
0.894,0.895,0.318,0.0444,0.731,0.218,0.217,0,0,0,0.317,0.0902
0.667,0.845,0.31,0.14,0.674,0,0,0,0,0,0.233,0.135
0.689,0.859,0.439,0.131,0.69,0,0,0,0,0,0,0.0451
1,0.967,0.834,0,0.816,0,0,0,0,0,0,0.128
1,0.915,0.943,0,0.623,0,0,0,0,0,0,0.283
1,0.814,0.739,0.0444,0.463,0,0,0,0,0,0,0.258
1,0.681,0.283,0.185,0.266,0,0,0,0,0,0,0.221
1,0.601,0.0667,0.325,0.0977,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.584,0.0226,0.377,0.0837,0,0,0,0,0,0,0.173
1,0.711,0.0684,0.122,0.302,0,0,0,0,0,0,0.301
0.811,0.762,0.0938,0.0795,0.386,0,0,0,0,0,0,0.298
0.667,0.737,0.0967,0.14,0.342,0,0,0,0,0,0,0.188
0.667,0.737,0.111,0.14,0.344,0,0,0,0,0,0,0.286
0.667,0.737,0.124,0.14,0.334,0,0,0,0,0,0,0.562
0.644,0.731,0.13,0.15,0.313,0,0,0,0,0,0,0.375
0.333,0.651,0.0806,0.281,0.183,0,0,0,0,0,0.267,0.135
0.333,0.651,0.088,0.281,0.185,0,0,0,0,0,0,0.0902
0.333,0.655,0.0941,0.281,0.202,0,0,0,0,0,0,0.0902
0.439,0.708,0.141,0.236,0.321,0,0,0,0,0,0,0.0902
0.667,0.814,0.245,0.14,0.569,0,0,0,0,0,0,0.135
0.667,0.845,0.31,0.14,0.674,0.353,0.317,0,0,0,0,0.135
0.667,0.85,0.422,0.14,0.671,0.461,0.217,0,0,0,0,0.0902
0.667,0.833,0.562,0.14,0.561,0,0,0.558,0.246,0.267,0,0
0.772,0.83,0.728,0.0959,0.482,0,0,0,0,0,0,0
1,0.764,0.59,0.115,0.384,0,0,0,0,0,0,0.488
1,0.663,0.238,0.22,0.231,0,0,0,0,0,0,0.141
1,0.616,0.0753,0.281,0.106,0,0,0,0,0,0,0.251
0.978,0.608,0.0374,0.29,0.0704,0,0,0,0,0,0,0.185
0.667,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.667,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.772,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.58,0.0196,0.377,0.0618,0,0,0,0,0,0,0.157
0.728,0.592,0.0245,0.351,0.09,0,0,0,0,0,0,0.0751
0.644,0.626,0.0375,0.29,0.155,0,0,0,0,0,0,0.357
0.333,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.333,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
0.333,0.592,0.0346,0.377,0.0943,0,0,0,0,0,0,0.172
0.333,0.651,0.0754,0.281,0.187,0,0,0,0,0,0,0.329
0.333,0.651,0.0806,0.281,0.183,0,0,0,0,0,0,0.723
0.333,0.651,0.088,0.281,0.185,0,0,0,0,0,0,0.382
0.333,0.655,0.0941,0.281,0.202,0,0,0,0,0,0,0.333
0.333,0.67,0.108,0.281,0.246,0,0,0,0,0,0,0.251
0.522,0.763,0.199,0.201,0.466,0,0,0,0,0,0,0.378
0.667,0.845,0.31,0.14,0.674,0,0,0,0,0,0,0.669
0.939,0.966,0.592,0.0257,0.922,0,0,0,0,0,0,0.195
1,0.958,0.814,0.00936,0.803,0,0,0.0612,0.0702,0,0,0.176
1,0.798,0.634,0.14,0.433,0,0,0.506,0.175,0.267,0,0
1,0.7,0.423,0.229,0.266,0,0,0,0,0,0,0.135
1,0.565,0.0163,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.017,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
1,0.59,0.0286,0.377,0.0938,0,0,0,0,0,0,0.264
1,0.646,0.0581,0.281,0.189,0,0,0,0,0,0,0.249
1,0.651,0.0813,0.281,0.196,0,0,0,0,0,0,0.198
1,0.656,0.106,0.271,0.207,0,0,0.358,0.246,0.333,0,0.0902
1,0.764,0.242,0.0959,0.377,0,0,0,0,0.217,0.0667,0.264
1,0.822,0.332,0,0.458,0,0,0,0,0,0.2,0.396
0.978,0.817,0.36,0.00936,0.439,0,0,0,0,0,0,0.478
0.667,0.737,0.293,0.14,0.319,0,0,0,0,0,0,0.526
0.478,0.692,0.239,0.22,0.262,0,0,0,0,0,0,0.0451
0.5,0.719,0.271,0.211,0.333,0,0,0,0,0,0,0.0451
0.333,0.69,0.196,0.281,0.31,0,0,0,0,0,0,0.0902
0.356,0.715,0.225,0.271,0.384,0,0,0,0,0,0.317,0.0451
0.667,0.85,0.492,0.14,0.671,0,0,0,0,0,0.233,0.0451
0.667,0.833,0.62,0.14,0.561,0,0,0,0,0,0,0
0.561,0.767,0.575,0.185,0.383,0,0,0,0,0,0,0.0902
0.606,0.728,0.506,0.166,0.327,0,0,0,0,0,0,0
0.667,0.698,0.336,0.14,0.288,0,0,0,0,0,0,0.069
0.667,0.626,0.102,0.255,0.118,0,0,0,0,0,0,0.236
0.667,0.608,0.0441,0.29,0.0704,0,0,0,0,0,0,0.523
0.667,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
0.667,0.565,0.0186,0.421,0.0509,0,0,0,0,0,0,0
